,Fecha,Hora,Comuna,Accdtes.,Causas,Muertos,Graves,M/Grave,Leves,Ilesos,Urbano/Rural,Calleuno,Calledos,Frentenumero,Ruta,Ubicación km,Latitud,Longitud,Direccion
109,01/03/2010,11:30,ALTO HOSPICIO,Atropello,Perdida control vehículo,0,0,0,1,1,URBANO,HUNATAJAYA CON LOS MANZANOS,,2590,,,-20.2623469,-70.1047977,"ALTO HOSPICIO, HUNATAJAYA CON LOS MANZANOS, 2590"
110,01/03/2010,13:20,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,AVDA. ARTURO PRAT,,2330,,,-20.2476674,-70.1383188,"IQUIQUE, AVDA. ARTURO PRAT, 2330"
111,01/03/2010,15:30,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,0,1,1,URBANO,SALITRERA IRIS,CERRO  ESMERALDA,3290,,,-20.2721122,-70.1000249,"ALTO HOSPICIO, SALITRERA IRIS, CERRO  ESMERALDA, 3290"
112,01/03/2010,16:00,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,LAS AMERICAS,SANTA MARIA,3490,,,-20.2844871,-70.1018602,"ALTO HOSPICIO, LAS AMERICAS, SANTA MARIA, 3490"
113,02/03/2010,11:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,BULNES,JUAN MARTINEZ,,,,-20.219616,-70.1454426,"IQUIQUE, BULNES, JUAN MARTINEZ"
114,02/03/2010,12:15,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AV. CAMPOS DE DEPORTE,BOMBERO JUAN GIRAO,,,,-20.2254732,-70.1318466,"IQUIQUE, AV. CAMPOS DE DEPORTE, BOMBERO JUAN GIRAO"
115,04/03/2010,15:45,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,1,URBANO,BARROS ARANA,SAN MARTIN,,,,-20.2127018,-70.1471204,"IQUIQUE, BARROS ARANA, SAN MARTIN"
116,05/03/2010,8:00,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,AV. SANTIAGO POLANCO,AV. PLAYA BRAVA,,,,-20.2478923,-70.1368759,"IQUIQUE, AV. SANTIAGO POLANCO, AV. PLAYA BRAVA"
117,05/03/2010,17:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,AV. PEDRO PRADO,OHIGGINS,,,,-20.2193218,-70.1347013,"IQUIQUE, AV. PEDRO PRADO, OHIGGINS"
118,06/03/2010,14:15,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,AV. PRAT,AV. PLAYA BRAVA,,,,-20.244478,-70.1410328,"IQUIQUE, AV. PRAT, AV. PLAYA BRAVA"
119,06/03/2010,23:05,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AV. PRAT,AV. HEROES DE LA CONCEPCION,,,,-20.2409532,-70.1449725,"IQUIQUE, AV. PRAT, AV. HEROES DE LA CONCEPCION"
120,08/03/2010,8:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,AV. LA TIRANA,AV. LA TIRANA,,,,-20.2543166,-70.1260602,"IQUIQUE, AV. LA TIRANA, AV. LA TIRANA"
121,08/03/2010,21:00,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,4,1,URBANO,OHIGGINS,AV. HEROES DE LA CONCEPCION,,,,-20.2190716,-70.1393305,"IQUIQUE, OHIGGINS, AV. HEROES DE LA CONCEPCION"
122,09/03/2010,9:30,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,LOS ALOMSO CON LOS ALMENDROS,,2790,,,-20.2556598,-70.1069637,"ALTO HOSPICIO, LOS ALOMSO CON LOS ALMENDROS, 2790"
123,09/03/2010,18:05,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,PEDRO GAMBONI,AV. PEDRO PRADO,,,,-20.2364664,-70.1360525,"IQUIQUE, PEDRO GAMBONI, AV. PEDRO PRADO"
124,10/03/2010,8:35,POZO ALMONTE,Colisión,Causas no determinadas,0,0,1,0,2,RURAL,ESTACION,,5,,,-20.2612535,-69.7846354,"POZO ALMONTE, ESTACION, 5"
125,10/03/2010,20:40,IQUIQUE,Colisión,Perdida control vehículo,0,0,0,1,1,URBANO,ZEGERS,JUAN MARTINESZ,,,,-20.217696,-70.1452689,"IQUIQUE, ZEGERS, JUAN MARTINESZ"
126,10/03/2010,23:27,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,0,URBANO,AV. SANTIAGO POLANCO,AV. ARTURO PRAT,,,,-20.2486089,-70.1382111,"IQUIQUE, AV. SANTIAGO POLANCO, AV. ARTURO PRAT"
127,11/03/2010,16:25,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,1,0,0,1,URBANO,LOS ALGARROBOS,,3238,,,-20.25001,-70.12631,"IQUIQUE, LOS ALGARROBOS, 3238"
128,12/03/2010,19:50,IQUIQUE,Atropello,"Peatón, cruza calzada fuera paso peatones",0,0,0,1,1,URBANO,TUCAPEL,,2446,,,-20.2401532,-70.1339695,"IQUIQUE, TUCAPEL, 2446"
129,13/03/2010,1:00,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,0,2,URBANO,AV. PEDRO PRADO,BULNES,,,,-20.2201814,-70.1349026,"IQUIQUE, AV. PEDRO PRADO, BULNES"
130,13/03/2010,13:40,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,1,0,1,URBANO,SANTA MARIA,AV. LAS AMERICAS,3490,,,-20.2844871,-70.1018602,"ALTO HOSPICIO, SANTA MARIA, AV. LAS AMERICAS, 3490"
131,13/03/2010,19:10,ALTO HOSPICIO,Atropello,Causas no determinadas,0,1,0,0,0,URBANO,LORETO PINEDA,,3007,,,-20.2833296,-70.1039885,"ALTO HOSPICIO, LORETO PINEDA, 3007"
132,13/03/2010,21:45,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,0,1,1,URBANO,JERUSALEM,,3954,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, JERUSALEM, 3954"
133,14/03/2010,13:00,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,CARDENAL JOSE CARDENAL CARO,PJE.  VIA LOCAL,,,,-20.2641213,-70.1252803,"IQUIQUE, CARDENAL JOSE CARDENAL CARO, PJE.  VIA LOCAL"
134,14/03/2010,14:00,ALTO HOSPICIO,Atropello,Causas no determinadas,0,0,1,0,0,URBANO,AV. LAS AMERICAS CON CANADA,,31,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, AV. LAS AMERICAS CON CANADA, 31"
135,14/03/2010,16:50,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,LOS GUINDALES CON LOS KIWIS,,2590,,,-20.2638074,-70.1077772,"ALTO HOSPICIO, LOS GUINDALES CON LOS KIWIS, 2590"
136,14/03/2010,20:30,ALTO HOSPICIO,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,6,1,URBANO,SANTA ROSA DE HUARA,,25,,,-20.2720577,-70.0876548,"ALTO HOSPICIO, SANTA ROSA DE HUARA, 25"
137,14/03/2010,22:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,LOS KIWIS,LOS GUINDALES,2590,,,-20.2645654,-70.1048838,"ALTO HOSPICIO, LOS KIWIS, LOS GUINDALES, 2590"
138,16/03/2010,10:10,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,2,0,URBANO,BERNARDINO GUERRA,13 ORIENTE,,,,-20.2296924,-70.134465,"IQUIQUE, BERNARDINO GUERRA, 13 ORIENTE"
139,16/03/2010,19:15,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,CERRO ESMERALDA,,2976,,,-20.2721122,-70.1000249,"ALTO HOSPICIO, CERRO ESMERALDA, 2976"
140,18/03/2010,7:20,ALTO HOSPICIO,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,AV. LOS AROMOS,,2328,,,-20.2729531,-70.0931598,"ALTO HOSPICIO, AV. LOS AROMOS, 2328"
141,18/03/2010,16:47,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,AV. LA TIRANA,AV. ARTURO PRAT,,,,-20.2543166,-70.1260602,"IQUIQUE, AV. LA TIRANA, AV. ARTURO PRAT"
142,19/03/2010,17:00,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,2,1,URBANO,AV. PRAT,,2120,,,-20.2440011,-70.1407861,"IQUIQUE, AV. PRAT, 2120"
143,20/03/2010,3:30,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,1,URBANO,JUAN MARTINEZ,ZEGERS,,,,-20.2307033,-70.1356692,"IQUIQUE, JUAN MARTINEZ, ZEGERS"
144,21/03/2010,3:50,ALTO HOSPICIO,Atropello,Causas no determinadas,0,1,0,0,0,URBANO,RICARDO LAGOS CON OVALLE,,2450,,,-20.2788894,-70.082582,"ALTO HOSPICIO, RICARDO LAGOS CON OVALLE, 2450"
145,21/03/2010,17:55,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,2,URBANO,AV. LA TIRANA,CASTRO RAMOS,,,,-20.2543166,-70.1260602,"IQUIQUE, AV. LA TIRANA, CASTRO RAMOS"
146,22/03/2010,13:10,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,ANIBAL PINTO,BULNES,,,,-20.2167578,-70.1528862,"IQUIQUE, ANIBAL PINTO, BULNES"
147,23/03/2010,14:20,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,CERRO DRAGON,MAULE,,,,-20.2374931,-70.1298787,"IQUIQUE, CERRO DRAGON, MAULE"
148,24/03/2010,12:07,ALTO HOSPICIO,Atropello,Perdida control vehículo,0,1,0,0,1,URBANO,AV. LAS AMERICAS CON CARMELA CARVAJAL,,3000,,,-20.2800542,-70.1007563,"ALTO HOSPICIO, AV. LAS AMERICAS CON CARMELA CARVAJAL, 3000"
149,24/03/2010,15:15,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,AV. PROGRESO,CESPEDES Y GONZALEZ,,,,-20.2251209,-70.1331427,"IQUIQUE, AV. PROGRESO, CESPEDES Y GONZALEZ"
150,24/03/2010,15:40,ALTO HOSPICIO,Choque,Conducción por izquierda eje calzada,0,1,0,0,1,URBANO,AV. LAS PARCELAS,,20,,,-20.2728431,-70.0920644,"ALTO HOSPICIO, AV. LAS PARCELAS, 20"
151,25/03/2010,13:30,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,2,URBANO,AV. PEDRO PRADO,ORELLA,,,,-20.2212841,-70.1348904,"IQUIQUE, AV. PEDRO PRADO, ORELLA"
152,25/03/2010,17:55,ALTO HOSPICIO,Colisión,Causas no determinadas,0,0,1,3,1,URBANO,LOS DATILES,AV. RAMON PEREZ OPAZO,2500,,,-20.2740456,-70.1008643,"ALTO HOSPICIO, LOS DATILES, AV. RAMON PEREZ OPAZO, 2500"
153,26/03/2010,7:50,IQUIQUE,Choque,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,ZEGERS,AV. HEROES DE LA CONCEPCION,,,,-20.2180007,-70.1392298,"IQUIQUE, ZEGERS, AV. HEROES DE LA CONCEPCION"
154,27/03/2010,9:40,IQUIQUE,Colisión,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,2,URBANO,ZEGERS,VIVAR,,,,-20.2175284,-70.1487847,"IQUIQUE, ZEGERS, VIVAR"
155,28/03/2010,22:35,IQUIQUE,Atropello,No respetar derecho preferente de paso a vehículo,0,0,0,1,0,URBANO,JOSE JOAQUIN PEREZ,AVDA. PEDRO PRADO,,,,-20.2229938,-70.135099,"IQUIQUE, JOSE JOAQUIN PEREZ, AVDA. PEDRO PRADO"
156,29/03/2010,10:30,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,2,URBANO,ESMERALDA,ERRAZURIZ,,,,-20.2118422,-70.1432225,"IQUIQUE, ESMERALDA, ERRAZURIZ"
157,30/03/2010,15:18,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,1,1,0,URBANO,AMUNATEGUI,CESPEDES Y GONZALEZ,,,,-20.2244134,-70.14698,"IQUIQUE, AMUNATEGUI, CESPEDES Y GONZALEZ"
158,01/04/2010,17:20,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,2,0,URBANO,18 DE SEPTIEMBRE,SAN MARTIN,,,,-20.2307033,-70.1356692,"IQUIQUE, 18 DE SEPTIEMBRE, SAN MARTIN"
159,02/04/2010,10:30,IQUIQUE,Atropello,"Señalización, desobedecer luz roja de semáforo",0,0,0,1,1,URBANO,AVDA. ARTURO PRAT,SOTOMAYOR,,,,-20.2109307,-70.1514957,"IQUIQUE, AVDA. ARTURO PRAT, SOTOMAYOR"
160,02/04/2010,11:30,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,ANTOFAGASTA CON PASAJE TALCA,,45,,,-20.2759861,-70.0810375,"ALTO HOSPICIO, ANTOFAGASTA CON PASAJE TALCA, 45"
161,02/04/2010,23:20,ALTO HOSPICIO,Atropello,"Peatón, cruza calzada forma sorpresiva o descuidada",0,0,0,1,1,URBANO,LAS AVELLANAS CON LA NORIA,,2890,,,-20.268972,-70.1069944,"ALTO HOSPICIO, LAS AVELLANAS CON LA NORIA, 2890"
162,03/04/2010,22:53,IQUIQUE,Colisión,Conducción contra sentido del transito,0,0,0,1,1,URBANO,AVDA. ARTURO PRAT,AVDA. CHIPANA,,,,-20.2484469,-70.1381101,"IQUIQUE, AVDA. ARTURO PRAT, AVDA. CHIPANA"
163,04/04/2010,6:50,IQUIQUE,Choque,Velocidad no razonable ni prudente,1,0,0,1,0,URBANO,AVDA. ARTURO PRAT,AVDA. AEROPUERTO,,,,-20.2307033,-70.1356692,"IQUIQUE, AVDA. ARTURO PRAT, AVDA. AEROPUERTO"
164,05/04/2010,9:50,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,CHANON,ALEJANDRIA,,,,-20.2055919,-70.1335815,"IQUIQUE, CHANON, ALEJANDRIA"
165,05/04/2010,16:20,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,4,1,URBANO,CALLE FINLANDIA,AV. LAS AMERICAS,45,,,-20.2960867,-70.1056569,"ALTO HOSPICIO, CALLE FINLANDIA, AV. LAS AMERICAS, 45"
166,06/04/2010,8:00,IQUIQUE,Colisión,No respetar derecho preferente de paso a vehículo,0,0,0,1,2,URBANO,PLAYA BLANCA,RANCAGUA,,,,-20.2307033,-70.1356692,"IQUIQUE, PLAYA BLANCA, RANCAGUA"
167,07/04/2010,8:30,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,2,2,URBANO,AVDA. LA TIRANA,PRESITENTE EDUARDO FREI MONTALVA,,,,-20.2580681,-70.1253626,"IQUIQUE, AVDA. LA TIRANA, PRESITENTE EDUARDO FREI MONTALVA"
168,07/04/2010,18:10,ALTO HOSPICIO,Colisión,Causas no determinadas,0,1,0,2,0,URBANO,LOS DATILES,LOS ALMENDROS,3490,,,-20.2626994,-70.1043555,"ALTO HOSPICIO, LOS DATILES, LOS ALMENDROS, 3490"
169,09/04/2010,12:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,JUAN MARTINEZ,,464,,,-20.2134552,-70.1447043,"IQUIQUE, JUAN MARTINEZ, 464"
170,09/04/2010,13:20,ALTO HOSPICIO,Atropello,Causas no determinadas,0,0,1,0,1,URBANO,LOS KIWIS CON LOS TAMARUGOS,,2790,,,-20.2718192,-70.104678,"ALTO HOSPICIO, LOS KIWIS CON LOS TAMARUGOS, 2790"
171,10/04/2010,18:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,2,2,URBANO,SARGENTO ALDEA,10 ORIENTE,,,,-20.2164258,-70.1358155,"IQUIQUE, SARGENTO ALDEA, 10 ORIENTE"
172,12/04/2010,16:40,IQUIQUE,Colisión,"Conducción, cambiar sorpresivamente pista circulación",0,0,0,1,2,URBANO,AVDA. CHIPANA,GUATACONDO,,,,-20.2307033,-70.1356692,"IQUIQUE, AVDA. CHIPANA, GUATACONDO"
173,13/04/2010,15:45,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,2,URBANO,AV. RAMON PEREZ OPAZO,LOS GUINDALES,3450,,,-20.2713588,-70.1004005,"ALTO HOSPICIO, AV. RAMON PEREZ OPAZO, LOS GUINDALES, 3450"
174,15/04/2010,8:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,21 DE MAYO,HERNAN FUENZALIDAD,,,,-20.2286595,-70.1427026,"IQUIQUE, 21 DE MAYO, HERNAN FUENZALIDAD"
175,19/04/2010,13:45,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,0,URBANO,OHIGGINS,ELEUTERIO RAMIREZ,,,,-20.2184918,-70.1494876,"IQUIQUE, OHIGGINS, ELEUTERIO RAMIREZ"
176,20/04/2010,9:45,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,VIVAR,,1214,,,-20.21975,-70.1487933,"IQUIQUE, VIVAR, 1214"
177,20/04/2010,20:15,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,TARAPACA,OSCAR BONILLA,,,,-20.2194645,-70.1403842,"IQUIQUE, TARAPACA, OSCAR BONILLA"
178,21/04/2010,14:20,POZO ALMONTE,Atropello,"Peatón, imprudencia del",0,0,0,1,1,URBANO,estacion con pampa germania,,0,,,-20.2613588,-69.7846368,"POZO ALMONTE, estacion con pampa germania, 0"
179,22/04/2010,9:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,0,0,1,0,URBANO,SERRANO,PATRICIO LYNCH,,,,-20.2130592,-70.1513845,"IQUIQUE, SERRANO, PATRICIO LYNCH"
180,22/04/2010,9:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,OHIGGINS,AV. PEDRO PRADO,,,,-20.2193218,-70.1347013,"IQUIQUE, OHIGGINS, AV. PEDRO PRADO"
181,22/04/2010,12:35,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,AV. CERRO DRAGON,,3155,,,-20.247171,-70.1295565,"IQUIQUE, AV. CERRO DRAGON, 3155"
182,23/04/2010,15:30,IQUIQUE,Atropello,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,ZEGERS,AMUNATEGUI,,,,-20.2176315,-70.1465983,"IQUIQUE, ZEGERS, AMUNATEGUI"
183,24/04/2010,20:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,AV. LAS AMERICAS,AV. SANTA MARIA,3450,,,-20.2844755,-70.1018559,"ALTO HOSPICIO, AV. LAS AMERICAS, AV. SANTA MARIA, 3450"
184,25/04/2010,0:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,RUTA A-1,,400,,,-20.2414367,-70.1342598,"IQUIQUE, RUTA A-1, 400"
185,25/04/2010,2:25,IQUIQUE,Colisión,Otras causas,1,0,0,0,0,URBANO,2 ORIENTE,4 SUR,,,,-20.2742676,-70.1241236,"IQUIQUE, 2 ORIENTE, 4 SUR"
186,25/04/2010,15:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,0,1,URBANO,AV. CERRO DRAGON,GOMEZ CARREÑO,,,,-20.2330057,-70.1302175,"IQUIQUE, AV. CERRO DRAGON, GOMEZ CARREÑO"
187,27/04/2010,10:40,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,AV. LOS AROMOS,LOS GUINDALES,2690,,,-20.2661815,-70.1064075,"ALTO HOSPICIO, AV. LOS AROMOS, LOS GUINDALES, 2690"
188,28/04/2010,14:30,ALTO HOSPICIO,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,AV. SANTA MARIA,AV. LAS AMERICAS,3490,,,-20.2844871,-70.1018602,"ALTO HOSPICIO, AV. SANTA MARIA, AV. LAS AMERICAS, 3490"
189,28/04/2010,18:00,ALTO HOSPICIO,Colisión,Virajes indebidos,0,0,0,2,0,URBANO,NACIONES UNIDAS CON SAN FERNANDO,,87,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, NACIONES UNIDAS CON SAN FERNANDO, 87"
190,29/04/2010,4:20,IQUIQUE,Caída,Conducción no atento condiciones transito momento,0,1,0,0,1,URBANO,AVDA. SALVADOR ALLENDE,AV. JOSE MIGUEL CARRERA,,,,-20.2307033,-70.1356692,"IQUIQUE, AVDA. SALVADOR ALLENDE, AV. JOSE MIGUEL CARRERA"
191,29/04/2010,16:30,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,1,URBANO,THOMPSON,21 DE MAYO,,,,-20.2153669,-70.1418343,"IQUIQUE, THOMPSON, 21 DE MAYO"
192,01/05/2010,20:10,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,1,URBANO,JUAN MARTINEZ,LATORRE,,,,-20.2169534,-70.1451921,"IQUIQUE, JUAN MARTINEZ, LATORRE"
193,02/05/2010,12:15,ALTO HOSPICIO,Colisión,Conducción no atento condiciones transito momento,0,0,0,1,1,URBANO,PAULA JARAQUEMADA,ADELA ZAMUDIO,2790,,,-20.2828209,-70.102083,"ALTO HOSPICIO, PAULA JARAQUEMADA, ADELA ZAMUDIO, 2790"
194,02/05/2010,12:45,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,AV.PEDRO PRADO,AVDA. P.PRADO,,,,-20.2653648,-70.1252091,"IQUIQUE, AV.PEDRO PRADO, AVDA. P.PRADO"
195,02/05/2010,14:50,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,3,URBANO,RAMIREZ,MANUEL  RODRIGUEZ,,,,-20.2233541,-70.1497193,"IQUIQUE, RAMIREZ, MANUEL  RODRIGUEZ"
196,03/05/2010,16:40,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,PATRICIO LYNCH,JOSE JOAQUIN PEREZ,,,,-20.2223397,-70.1515796,"IQUIQUE, PATRICIO LYNCH, JOSE JOAQUIN PEREZ"
197,04/05/2010,19:40,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,2,URBANO,ANIBAL PINTO,OHIGGINS,,,,-20.2182824,-70.1529419,"IQUIQUE, ANIBAL PINTO, OHIGGINS"
198,05/05/2010,2:10,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,1,1,0,0,URBANO,CAMPOS ORIENTE,AVDA. P. PRADO,,,,-20.2307033,-70.1356692,"IQUIQUE, CAMPOS ORIENTE, AVDA. P. PRADO"
199,06/05/2010,12:00,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,2,2,URBANO,OBISPO LABBE,RIQUELME,,,,-20.2213589,-70.1504909,"IQUIQUE, OBISPO LABBE, RIQUELME"
200,07/05/2010,8:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,DIEGO PORTALES,PJE. VIÑA DEL MAR,,,,-33.0153481,-71.5500276,"IQUIQUE, DIEGO PORTALES, PJE. VIÑA DEL MAR"
201,08/05/2010,4:25,ALTO HOSPICIO,Choque,Perdida control vehículo,0,0,1,1,0,URBANO,AV. LAS AMERICAS CON FINLANDIA,,40,,,-20.2686722,-70.1049169,"ALTO HOSPICIO, AV. LAS AMERICAS CON FINLANDIA, 40"
202,08/05/2010,14:20,IQUIQUE,Atropello,"Señalización, desobedecer luz roja de semáforo",1,0,0,0,1,URBANO,TARAPACA,ELEUTERIO RAMIREZ,,,,-20.2184918,-70.1494876,"IQUIQUE, TARAPACA, ELEUTERIO RAMIREZ"
203,09/05/2010,10:30,IQUIQUE,Colisión,Conducción no atento condiciones transito momento,0,0,0,0,2,URBANO,21 DE MAYO,,1203,,,-20.2414367,-70.1342598,"IQUIQUE, 21 DE MAYO, 1203"
204,09/05/2010,11:45,PICA,Volcadura,Perdida control vehículo,0,0,0,1,0,RURAL,CAMINO PRIVADO MINERA,,94000,,,48.7884823,2.4567614,"PICA, CAMINO PRIVADO MINERA, 94000"
205,09/05/2010,19:45,IQUIQUE,Choque,"Señalización, desobedecer señal pare",0,0,0,0,2,URBANO,AVDA. HERLA CONCEPCIONOES DE,,,,,-20.2307033,-70.1356692,"IQUIQUE, AVDA. HERLA CONCEPCIONOES DE"
206,10/05/2010,19:00,IQUIQUE,Colisión,"Señalización, desobedecer señal pare",0,0,0,1,2,URBANO,LAS ROSAS,GENARO GALLO,,,,-20.2373067,-70.139562,"IQUIQUE, LAS ROSAS, GENARO GALLO"
207,11/05/2010,8:40,IQUIQUE,Choque,Conducción sin mantener distancia razonable ni prudente,0,0,0,1,1,URBANO,AVDA. LA TIRANA,TADEO HEANKE,,,,-20.2382135,-70.1286667,"IQUIQUE, AVDA. LA TIRANA, TADEO HEANKE"
208,11/05/2010,11:00,IQUIQUE,Atropello,Peatón permanece sobre la calzada,0,0,0,1,1,URBANO,JUAN MARTINEZ,SERRANO,,,,-20.2193478,-70.1454167,"IQUIQUE, JUAN MARTINEZ, SERRANO"
209,11/05/2010,17:45,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,1,1,URBANO,OBISPO LABBE,RIQUELME,,,,-20.2213589,-70.1504909,"IQUIQUE, OBISPO LABBE, RIQUELME"
210,12/05/2010,8:20,IQUIQUE,Colisión,Conducción sin mantener distancia razonable ni prudente,0,0,0,0,2,URBANO,AVDA. LA TIRANA,RUTA A-16,,,,-20.2543166,-70.1260602,"IQUIQUE, AVDA. LA TIRANA, RUTA A-16"
211,13/05/2010,8:45,IQUIQUE,Caída,Pasajero sube o desciende de vehículo movimiento,0,0,0,1,1,URBANO,AVDA. CIRCUNVALACION,MAPACHO,,,,-20.2063726,-70.1306179,"IQUIQUE, AVDA. CIRCUNVALACION, MAPACHO"
212,13/05/2010,12:30,IQUIQUE,Atropello,No respetar derecho preferente de paso a peatón,0,0,0,1,1,URBANO,12 DE FEBRERO,SERRANO,,,,-20.2307033,-70.1356692,"IQUIQUE, 12 DE FEBRERO, SERRANO"
213,14/05/2010,5:40,IQUIQUE,Colisión,"Señalización, desobedecer señal ceda el paso",0,0,0,0,2,URBANO,MANUEL CASTRO RAMOS,AVDA. LA TIRANA,,,,-20.2444412,-70.1282904,"IQUIQUE, MANUEL CASTRO RAMOS, AVDA. LA TIRANA"
214,14/05/2010,12:05,ALTO HOSPICIO,Atropello,Perdida control vehículo,0,0,0,1,1,URBANO,AV. LAS AMERICAS,,3458,,,-20.2844778,-70.1018567,"ALTO HOSPICIO, AV. LAS AMERICAS, 3458"
